com.samsung.shealth.tracker.pedometer_step_count,6305105,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
53633,4,5,88,2025-09-22 18:15:00.000,,,2025-09-22 18:17:18.528,2025-09-22 18:17:18.528,93,1.5555556,83.43,3.7,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 18:16:00.000,c1e4b6e1-c2cd-4e5d-9b8e-699b475025cd,
47534,4,0,85,2025-09-22 18:16:00.000,,,2025-09-22 18:17:18.566,2025-09-22 18:17:18.566,85,1.3611112,64.7,2.55,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 18:17:00.000,391cfabf-be3d-40c4-b0d0-406630e151ef,
53671,4,0,92,2025-09-22 19:29:00.000,,,2025-09-22 19:35:00.239,2025-09-22 19:35:00.239,92,1.2777778,68.58,2.85,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:30:00.000,9bccabd5-e22a-4f49-a914-528540ab78a8,
49513,4,0,93,2025-09-22 19:30:00.000,,,2025-09-22 19:35:00.256,2025-09-22 19:35:00.256,93,1.4444444,71.52,2.81,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:31:00.000,235251ad-aa2c-4309-8815-21d615e36485,
57553,4,0,98,2025-09-22 19:31:00.000,,,2025-09-22 19:35:00.274,2025-09-22 19:35:00.274,98,1.2777778,73.54,2.94,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:32:00.000,d3f94349-67c8-4ea0-8f7a-fd824683ed18,
31744,4,0,53,2025-09-22 19:32:00.000,,,2025-09-22 19:35:00.291,2025-09-22 19:35:00.291,53,1.25,39.68,1.59,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:33:00.000,1db66c27-32a8-472a-8645-25f426bc2f40,
13464,4,0,18,2025-09-22 19:34:00.000,,,2025-09-22 19:35:00.308,2025-09-22 19:35:00.308,18,0.9722222,13.09,0.59,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:35:00.000,ea91e4a5-d10d-44f8-b66f-a2a99d94db4e,
24489,4,0,35,2025-09-22 19:35:00.000,,,2025-09-22 19:55:00.277,2025-09-22 19:55:00.277,35,1.0277778,25.17,1.11,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:36:00.000,cfb329e5-df5c-455c-ba39-268edb44ffc9,
13885,4,0,22,2025-09-22 19:36:00.000,,,2025-09-22 19:55:00.302,2025-09-22 19:55:00.302,22,1.1666666,16.2,0.68,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:37:00.000,6c762652-1a76-4e06-b2dd-16ca13849c67,
15924,4,0,27,2025-09-22 19:37:00.000,,,2025-09-22 19:55:00.327,2025-09-22 19:55:00.327,27,1.3055556,20.79,0.81,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:38:00.000,92c98aed-146c-4133-b7e9-ad5b1a758ecd,
9472,4,0,12,2025-09-22 19:40:00.000,,,2025-09-22 19:55:00.350,2025-09-22 19:55:00.350,12,0.8888889,8.42,0.39,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:41:00.000,2e9c94d8-7bcf-4dbf-a92d-39f5a50c8566,
16731,4,0,25,2025-09-22 19:41:00.000,,,2025-09-22 19:55:00.369,2025-09-22 19:55:00.369,25,1.1111112,18.59,0.78,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:42:00.000,088330d1-d4bd-4948-a170-ca92fdab424f,
12749,4,0,19,2025-09-22 19:43:00.000,,,2025-09-22 19:55:00.391,2025-09-22 19:55:00.391,19,1.3333334,17.0,0.84,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:44:00.000,a41948a0-2551-4f0d-8ce8-27f87c441d2e,
32642,4,0,56,2025-09-22 19:48:00.000,,,2025-09-22 19:55:00.415,2025-09-22 19:55:00.415,56,1.2777778,41.71,1.71,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:49:00.000,d1347445-8664-466f-8b76-1bfcd24d6f26,
38757,4,0,67,2025-09-22 19:49:00.000,,,2025-09-22 19:55:00.435,2025-09-22 19:55:00.435,67,1.3055556,50.6,2.01,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:50:00.000,79f391aa-6fd2-4e82-94da-c9bc1b4867db,
25760,4,2,34,2025-09-22 19:58:00.000,,,2025-09-22 20:12:11.589,2025-09-22 20:12:11.589,36,1.5,38.64,2.02,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 19:59:00.000,ec5359e2-e4ce-490b-9563-d202da7f12d9,
9796,4,0,17,2025-09-22 19:59:00.000,,,2025-09-22 20:12:11.633,2025-09-22 20:12:11.633,17,1.3055556,12.79,0.51,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 20:00:00.000,d9f51785-67fa-46f3-a0b8-dba100e53520,
4181,4,0,15,2025-09-22 20:00:00.000,,,2025-09-22 20:12:11.680,2025-09-22 20:12:11.680,15,2.75,11.5,0.47,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 20:01:00.000,61391c1e-d7d5-4816-ba53-c285e7a4410f,
29826,4,0,52,2025-09-22 20:08:00.000,,,2025-09-22 20:12:11.710,2025-09-22 20:12:11.710,52,1.3055556,38.94,1.6,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 20:09:00.000,1fd0aa88-0224-4cce-838c-65371e8fdca8,
29005,4,0,52,2025-09-22 20:09:00.000,,,2025-09-22 20:12:11.774,2025-09-22 20:12:11.774,52,1.3611112,39.48,1.58,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-22 20:10:00.000,b7dcea19-a95c-42c3-a619-1f6b1bb724a7,
23240,4,0,40,2025-09-23 01:11:00.000,,,2025-09-23 01:15:00.937,2025-09-23 01:15:00.937,40,1.5,34.86,1.63,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:12:00.000,b2b22ba9-df18-4a88-acb0-520c50dcdd4f,
10864,4,0,20,2025-09-23 01:12:00.000,,,2025-09-23 01:15:00.967,2025-09-23 01:15:00.967,20,1.3888888,15.09,0.64,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:13:00.000,d845d2fb-3efa-4994-8fe6-6046b42e58c2,
16387,4,0,22,2025-09-23 01:24:00.000,,,2025-09-23 01:30:32.661,2025-09-23 01:30:32.661,22,1.2777778,20.94,1.07,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:25:00.000,be8fe86c-0e5e-4392-abb7-34ec8d67fbf3,
60000,4,3,103,2025-09-23 01:26:00.000,,,2025-09-23 01:30:32.763,2025-09-23 01:30:32.763,106,1.5134999,90.81,3.96,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:27:00.000,e42a8cd4-3457-4aa0-9996-6c3aee78362d,
53875,4,0,101,2025-09-23 01:27:00.000,,,2025-09-23 01:30:32.820,2025-09-23 01:30:32.820,101,1.4444444,77.82,3.03,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:28:00.000,7a2db2b9-b591-47bd-a42a-8c2a77ea3fc6,
5044,4,0,15,2025-09-23 01:28:00.000,,,2025-09-23 01:30:32.865,2025-09-23 01:30:32.865,15,2.4444444,12.33,0.44,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:29:00.000,0e8d8060-f738-4db7-925e-987776a5d046,
4922,4,0,9,2025-09-23 01:29:00.000,,,2025-09-23 01:30:32.961,2025-09-23 01:30:32.961,9,1.4444444,7.11,0.28,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:30:00.000,a20c1f77-23e2-4e9d-8adb-0f00d650bac7,
4408,4,0,8,2025-09-23 01:30:00.000,,,2025-09-23 01:30:40.349,2025-09-23 01:30:39.478,8,1.3632458,6.0099998,0.26,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:31:00.000,6031405e-0b5a-43b7-b88d-ad31ddecaf0f,
12967,4,0,16,2025-09-23 01:36:00.000,,,2025-09-23 01:55:00.956,2025-09-23 01:55:00.956,16,1.2777778,16.57,0.96,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:37:00.000,4f3044e5-1c00-4116-81ff-d22a6d37f137,
35067,4,0,50,2025-09-23 01:37:00.000,,,2025-09-23 01:55:00.977,2025-09-23 01:55:00.977,50,1.2222222,42.86,2.04,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:38:00.000,c1d56e02-393e-4c1f-9de0-d6dafccb3abd,
30660,4,1,53,2025-09-23 01:38:00.000,,,2025-09-23 01:55:00.997,2025-09-23 01:55:00.997,54,1.3333334,40.88,1.73,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:39:00.000,479c99d5-41d7-459a-a41d-ac63ca2e4806,
12900,4,0,17,2025-09-23 01:39:00.000,,,2025-09-23 01:55:01.022,2025-09-23 01:55:01.022,17,1.3333334,17.2,0.87,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:40:00.000,f8b1b3b7-a99b-41fe-b6ba-d109f8e27ecb,
17194,4,0,25,2025-09-23 01:40:00.000,,,2025-09-23 01:55:02.991,2025-09-23 01:55:02.991,25,1.0555556,18.15,0.77,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:41:00.000,5025357b-5552-4df3-b6da-11d1f7c5c2d7,
30569,4,1,49,2025-09-23 01:41:00.000,,,2025-09-23 01:55:03.011,2025-09-23 01:55:03.011,50,1.3333334,40.76,1.87,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:42:00.000,a6841ff3-0a13-441b-a7cf-1dccf00c6e1d,
5780,4,0,8,2025-09-23 01:48:00.000,,,2025-09-23 01:55:03.031,2025-09-23 01:55:03.031,8,1.0,5.78,0.26,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:49:00.000,e03c260e-227e-4ade-b39f-ba426a6ebc88,
5546,4,0,7,2025-09-23 01:53:00.000,,,2025-09-23 01:55:03.050,2025-09-23 01:55:03.050,7,0.88888896,4.93,0.24,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 01:54:00.000,b55c580e-49bb-499c-bb6d-17e16e2109e5,
19639,4,0,34,2025-09-23 02:00:00.000,,,2025-09-23 02:15:01.062,2025-09-23 02:15:01.062,34,1.3055556,25.64,1.06,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:01:00.000,add4e9a6-8179-46d4-8f39-b28ed051e1c9,
15865,4,3,22,2025-09-23 02:05:00.000,,,2025-09-23 02:15:01.081,2025-09-23 02:15:01.081,25,1.5555556,24.68,1.31,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:06:00.000,806a5f70-ffd1-416a-b634-a5e36edc97a6,
18359,4,0,19,2025-09-23 02:13:00.000,,,2025-09-23 02:15:01.102,2025-09-23 02:15:01.102,19,1.3333334,24.48,1.37,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:14:00.000,d40da906-a48b-4266-a77c-307271ba963f,
29566,4,0,42,2025-09-23 02:14:00.000,,,2025-09-23 02:15:01.121,2025-09-23 02:15:01.121,42,1.2777778,37.78,1.83,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:15:00.000,6521bf91-fd36-4742-8a4b-c4ed023e4296,
35370,4,3,47,2025-09-23 02:15:00.000,,,2025-09-23 02:35:00.920,2025-09-23 02:35:00.920,50,1.3333334,47.16,2.29,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:16:00.000,fc8752d5-c16e-485b-9dbb-656f4cf2458a,
6087,4,0,10,2025-09-23 02:17:00.000,,,2025-09-23 02:35:00.944,2025-09-23 02:35:00.944,10,1.5277778,9.3,0.52,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:18:00.000,f18c5ea4-a72a-426a-a753-a45a2ebaaf32,
490,4,0,1,2025-09-23 02:18:00.000,,,2025-09-23 02:35:00.968,2025-09-23 02:35:00.968,1,1.6111112,0.79,0.03,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:19:00.000,f0a0c7bf-2e7e-406c-9cc6-2504d42bd0e5,
9492,4,0,14,2025-09-23 02:20:00.000,,,2025-09-23 02:35:01.926,2025-09-23 02:35:01.926,14,1.0555556,10.02,0.45,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:21:00.000,144cd791-7cdf-442e-9b2d-4bf309c62738,
14039,4,3,17,2025-09-23 02:21:00.000,,,2025-09-23 02:35:01.973,2025-09-23 02:35:01.973,20,1.7777778,24.96,1.4,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:22:00.000,d57a5eb2-29bb-4734-912a-e879a633437d,
16645,4,0,24,2025-09-23 02:22:00.000,,,2025-09-23 02:35:02.014,2025-09-23 02:35:02.014,24,1.1666666,19.42,0.97,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:23:00.000,c75c69b4-ef70-41ee-b331-5be17e325c0b,
10905,4,0,17,2025-09-23 02:23:00.000,,,2025-09-23 02:35:02.043,2025-09-23 02:35:02.043,17,1.1388888,12.42,0.56,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:24:00.000,b71730df-6764-48ba-a5f5-7a625e5c9e60,
27760,4,0,32,2025-09-23 02:24:00.000,,,2025-09-23 02:35:02.069,2025-09-23 02:35:02.069,32,1.2222222,33.93,1.76,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:25:00.000,d14d6132-6b57-4bd4-a54f-a9c351a3ebd4,
16568,4,0,26,2025-09-23 02:25:00.000,,,2025-09-23 02:35:02.089,2025-09-23 02:35:02.089,26,1.1944443,19.79,0.81,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:26:00.000,8107e51c-8041-4f2b-a2d0-6df431efbd26,
54043,4,0,62,2025-09-23 02:28:00.000,,,2025-09-23 02:35:02.113,2025-09-23 02:35:02.113,62,1.1388888,61.55,3.21,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:29:00.000,04b80146-1e68-4d49-9883-8e4610ba5670,
634,4,0,1,2025-09-23 02:29:00.000,,,2025-09-23 02:35:02.132,2025-09-23 02:35:02.132,1,1.1666666,0.74,0.03,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:30:00.000,1d432037-59ec-452c-b74f-caf9dd56c424,
6322,4,0,8,2025-09-23 02:31:00.000,,,2025-09-23 02:35:02.154,2025-09-23 02:35:02.154,8,0.8888889,5.62,0.27,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:32:00.000,ceccdd9f-9744-47a8-96e4-66a64c17ab8b,
17921,4,0,30,2025-09-23 02:36:00.000,,,2025-09-23 02:55:01.027,2025-09-23 02:55:01.027,30,1.2777778,22.9,0.93,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:37:00.000,975c3451-88a5-4b7c-95be-09e0f2d1d52b,
2430,4,0,4,2025-09-23 02:37:00.000,,,2025-09-23 02:55:01.048,2025-09-23 02:55:01.048,4,1.2222222,2.97,0.12,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:38:00.000,c28cd7b6-c39f-42d2-8a0c-ff013443fa4d,
7370,4,0,11,2025-09-23 02:40:00.000,,,2025-09-23 02:55:01.071,2025-09-23 02:55:01.071,11,1.1111112,8.19,0.35,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:41:00.000,cd0618a0-9492-4cd9-b03d-5c003bb04ed5,
17992,4,0,19,2025-09-23 02:44:00.000,,,2025-09-23 02:55:01.100,2025-09-23 02:55:01.100,19,1.3888887,24.99,1.42,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:45:00.000,02f4784a-3e48-4569-aeb2-c03675baacc9,
17341,4,0,30,2025-09-23 02:45:00.000,,,2025-09-23 02:55:03.649,2025-09-23 02:55:03.649,30,1.3055556,22.64,0.9,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:46:00.000,14141913-b906-473b-badf-5b6435da1fc4,
29562,4,0,56,2025-09-23 02:47:00.000,,,2025-09-23 02:55:03.701,2025-09-23 02:55:03.701,56,1.6666666,49.27,2.08,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:48:00.000,7da4c69d-c74e-4eb7-9cfc-4db8080d96b4,
40996,4,0,64,2025-09-23 02:48:00.000,,,2025-09-23 02:55:03.729,2025-09-23 02:55:03.729,64,1.1388888,46.69,1.97,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:49:00.000,e0644816-ada8-42b4-8dea-68eb7f36428c,
2021,4,0,3,2025-09-23 02:49:00.000,,,2025-09-23 02:55:03.755,2025-09-23 02:55:03.755,3,1.0833334,2.19,0.1,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:50:00.000,0bfaf50c-78be-4bc8-962f-f79be19be0eb,
29640,4,0,47,2025-09-23 02:50:00.000,,,2025-09-23 02:55:06.657,2025-09-23 02:55:06.657,47,1.1666666,34.58,1.44,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:51:00.000,9c7ca3e1-3595-4657-a790-7a183b7e7552,
40672,4,1,56,2025-09-23 02:51:00.000,,,2025-09-23 02:55:06.683,2025-09-23 02:55:06.683,57,1.3333334,54.23,2.6,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:52:00.000,55289e70-b24a-452d-8582-f5699f253ffa,
4048,4,0,10,2025-09-23 02:55:00.000,,,2025-09-23 03:15:01.118,2025-09-23 03:15:01.118,10,2.0277777,8.21,0.3,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:56:00.000,ecbfbf5b-60d2-4b9b-bd2d-e67f678891f3,
25077,4,4,47,2025-09-23 02:56:00.000,,,2025-09-23 03:15:01.139,2025-09-23 03:15:01.139,51,1.6388888,41.1,1.7,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:57:00.000,e1977b96-f13c-458c-9428-36ac9a15065d,
11129,4,4,11,2025-09-23 02:57:00.000,,,2025-09-23 03:15:01.164,2025-09-23 03:15:01.164,15,1.9722222,21.95,1.28,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:58:00.000,079322a7-49db-49f6-98d8-bd490c16f53a,
8557,4,0,9,2025-09-23 02:58:00.000,,,2025-09-23 03:15:01.189,2025-09-23 03:15:01.189,9,1.3333333,11.41,0.65,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 02:59:00.000,22969037-ee77-4896-aeb8-844a205615d6,
60000,4,2,94,2025-09-23 03:01:00.000,,,2025-09-23 03:15:48.458,2025-09-23 03:15:48.458,96,1.2421666,74.53,3.2,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:02:00.000,7cd731ca-9291-4b9e-9286-9245420c3b3b,
9387,4,0,14,2025-09-23 03:02:00.000,,,2025-09-23 03:15:48.513,2025-09-23 03:15:48.513,14,1.0833334,10.17,0.42,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:03:00.000,3bcdc262-1db3-4b57-9a43-312b30b71e7a,
19987,4,0,35,2025-09-23 03:04:00.000,,,2025-09-23 03:15:48.554,2025-09-23 03:15:48.554,35,1.3333334,26.65,1.06,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:05:00.000,9cf2947e-dfae-4919-987b-cbfbf1c8cc9b,
25814,4,0,40,2025-09-23 03:05:00.000,,,2025-09-23 03:15:48.600,2025-09-23 03:15:48.600,40,1.1388888,29.4,1.25,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:06:00.000,30af32e7-7a88-4675-a739-8e12fb99d7b4,
53287,4,0,93,2025-09-23 03:06:00.000,,,2025-09-23 03:15:48.684,2025-09-23 03:15:48.684,93,1.3333334,71.05,2.81,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:07:00.000,670e9209-dd81-4336-9749-699c3e8eb72a,
6255,4,0,11,2025-09-23 03:07:00.000,,,2025-09-23 03:15:48.727,2025-09-23 03:15:48.727,11,1.3333334,8.34,0.33,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:08:00.000,32daf85a-2acb-4816-b801-22a15a864983,
44648,4,0,71,2025-09-23 03:25:00.000,,,2025-09-23 03:35:00.978,2025-09-23 03:25:19.971,71,1.1706978,52.269997,2.1599996,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:26:00.000,e00feebe-3067-4d0f-8ae1-7b0caefbe26a,
56946,4,0,102,2025-09-23 03:26:00.000,,,2025-09-23 03:35:01.008,2025-09-23 03:35:01.008,102,1.3611112,77.51,3.06,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:27:00.000,8c74bc07-6469-4366-a0e1-d3088bdd6971,
29405,4,0,51,2025-09-23 03:27:00.000,,,2025-09-23 03:35:01.032,2025-09-23 03:35:01.032,51,1.3055556,38.39,1.53,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:28:00.000,521d0da4-5f7a-4559-b634-d63e3368a4ca,
15582,4,6,18,2025-09-23 03:31:00.000,,,2025-09-23 03:35:01.059,2025-09-23 03:35:01.059,24,1.9444444,30.3,1.67,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:32:00.000,58de3d85-99b8-4ec0-ad69-d7a74c07c9ff,
56757,4,0,113,2025-09-23 03:32:00.000,,,2025-09-23 03:35:18.463,2025-09-23 03:35:18.463,113,1.5555556,88.29,3.39,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:33:00.000,561b6cb6-fc7b-47b2-858f-22c51fddf898,
28876,4,0,54,2025-09-23 03:33:00.000,,,2025-09-23 03:35:18.493,2025-09-23 03:35:18.493,54,1.4444444,41.71,1.64,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:34:00.000,f040376e-9e11-48cc-a55f-205123a6748d,
29326,4,3,46,2025-09-23 03:41:00.000,,,2025-09-23 03:55:01.117,2025-09-23 03:55:01.117,49,1.5,43.99,2.11,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:42:00.000,f69dd375-70d1-4c0d-bb7b-6ab9587544da,
54299,4,0,105,2025-09-23 03:42:00.000,,,2025-09-23 03:55:01.141,2025-09-23 03:55:01.141,105,1.5,81.45,3.15,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 03:43:00.000,d8cc40ca-189f-4eee-ae25-8054ee32117f,
14880,4,0,22,2025-09-23 04:00:00.000,,,2025-09-23 04:09:47.524,2025-09-23 04:09:47.524,22,1.3333334,19.84,0.98,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 04:01:00.000,37dfa376-8a2e-4b58-bcd2-172e73864276,
8445,4,0,15,2025-09-23 14:20:00.000,,,2025-09-23 14:35:02.067,2025-09-23 14:35:02.067,15,1.3333334,11.26,0.49,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 14:21:00.000,17ef71cd-7484-4d9a-ad1b-53f4e8a0221a,
11976,4,0,15,2025-09-23 14:26:00.000,,,2025-09-23 14:35:02.076,2025-09-23 14:35:02.076,15,1.4444444,17.3,0.9,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 14:27:00.000,f4f7737b-62ea-4c90-8255-607feee43d00,
6858,4,0,14,2025-09-23 14:27:00.000,,,2025-09-23 14:35:02.089,2025-09-23 14:35:02.089,14,1.5833334,10.86,0.44,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-23 14:28:00.000,30b53eaf-1051-4219-a4fa-f3652d77d1dc,
30310,4,0,52,2025-09-24 09:56:00.000,,,2025-09-24 09:58:26.404,2025-09-24 09:58:26.404,52,1.2777778,38.73,1.6,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-24 09:57:00.000,710823c9-091d-4585-843b-107b816382f7,
25277,4,0,40,2025-09-24 09:57:00.000,,,2025-09-24 09:58:26.448,2025-09-24 09:58:26.448,40,1.1666666,29.49,1.21,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-24 09:58:00.000,27dc9833-a88b-4f28-81d4-1979ee45d7c7,
14142,4,0,22,2025-09-24 10:07:00.000,,,2025-09-24 10:15:01.843,2025-09-24 10:15:01.843,22,1.1666666,16.5,0.71,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-24 10:08:00.000,773cb0b4-301c-4ee1-a4bf-9b7f417eb43c,
24696,4,0,36,2025-09-24 10:08:00.000,,,2025-09-24 10:15:01.854,2025-09-24 10:15:01.854,36,1.1111112,27.44,1.25,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-24 10:09:00.000,cafd5e3a-28ad-4adb-805a-9c0dba5a4ec8,
14965,4,0,20,2025-09-24 10:09:00.000,,,2025-09-24 10:15:01.862,2025-09-24 10:15:01.862,20,0.9722222,14.55,0.65,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-24 10:10:00.000,ae6bcdf7-089c-4f8a-bf2f-64be18c56a9f,
27253,4,0,45,2025-09-24 10:10:00.000,,,2025-09-24 10:15:01.874,2025-09-24 10:15:01.874,45,1.2222222,33.31,1.42,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-24 10:11:00.000,abbcb845-9be9-4a7d-a3ef-d2d32ef0f760,
2190,4,0,3,2025-09-24 10:11:00.000,,,2025-09-24 10:15:01.884,2025-09-24 10:15:01.884,3,0.97222227,2.13,0.09,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-24 10:12:00.000,36993815-feaf-435c-9430-0fcb62b230b6,
5625,4,0,10,2025-09-24 10:15:00.000,,,2025-09-24 10:35:01.783,2025-09-24 10:35:01.783,10,1.3333334,7.5,0.32,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-24 10:16:00.000,1c4f5cb9-a2e8-479a-9a76-e5b1b955461b,
10246,4,0,18,2025-09-24 10:38:00.000,,,2025-09-24 10:38:46.788,2025-09-24 10:38:43.282,18,1.3019251,13.34,0.58,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-24 10:39:00.000,355ab189-ca4c-4164-be1a-17cfa1c7514f,
20475,4,0,33,2025-09-24 11:48:00.000,,,2025-09-24 11:55:01.820,2025-09-24 11:55:01.820,33,1.3611112,27.87,1.32,UTC-0500,6+THe69Q8P,com.sec.android.app.shealth,2025-09-24 11:49:00.000,28f16329-0127-49ab-89b4-3ea55d7a5f79,
