com.samsung.shealth.tracker.pedometer_day_summary,6305105,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
62610110,1180,5f5f07ed-f1a0-4214-b8a9-5538f05ec3b8.binning_data.json,702563,6000,62610110,0,2024-06-28 04:00:58.709,com.sec.android.app.shealth,2024-06-28 04:00:58.709,,1.2984868,912.27,71.01998,1180,6+THe69Q8P,com.sec.android.app.shealth,0,5f5f07ed-f1a0-4214-b8a9-5538f05ec3b8.achievement.json,5f5f07ed-f1a0-4214-b8a9-5538f05ec3b8,1719446400000,
62610110,1939,642064a8-0f15-4650-a041-a86e78cf7016.binning_data.json,1054538,6000,62610110,5,2024-06-30 09:43:40.814,com.sec.android.app.shealth,2024-06-28 04:15:10.047,642064a8-0f15-4650-a041-a86e78cf7016.source_info.json,1.4561436,1535.5602,116.56998,1934,VfS0qUERdZ,com.sec.android.app.shealth,0,642064a8-0f15-4650-a041-a86e78cf7016.achievement.json,642064a8-0f15-4650-a041-a86e78cf7016,1719532800000,
62610110,1939,4668be6a-76bc-4db0-90d3-ba20c6ab46d1.binning_data.json,1054538,6000,62610110,5,2024-06-29 04:00:08.196,com.sec.android.app.shealth,2024-06-29 04:00:08.196,,1.4561436,1535.5602,116.56998,1934,6+THe69Q8P,com.sec.android.app.shealth,0,4668be6a-76bc-4db0-90d3-ba20c6ab46d1.achievement.json,4668be6a-76bc-4db0-90d3-ba20c6ab46d1,1719532800000,
62610110,1347,1edd0dfc-deb6-4761-8c63-c30a3038686a.binning_data.json,756688,6000,62610110,0,2024-06-30 09:43:41.091,com.sec.android.app.shealth,2024-06-29 11:32:58.830,1edd0dfc-deb6-4761-8c63-c30a3038686a.source_info.json,1.3901762,1051.93,80.71999,1347,VfS0qUERdZ,com.sec.android.app.shealth,0,1edd0dfc-deb6-4761-8c63-c30a3038686a.achievement.json,1edd0dfc-deb6-4761-8c63-c30a3038686a,1719619200000,
62610110,1347,b160bd42-5e24-42e4-9504-4614b9eb7fe2.binning_data.json,756688,6000,62610110,0,2024-06-30 04:12:07.858,com.sec.android.app.shealth,2024-06-30 04:12:07.858,,1.3901762,1051.93,80.71999,1347,6+THe69Q8P,com.sec.android.app.shealth,0,b160bd42-5e24-42e4-9504-4614b9eb7fe2.achievement.json,b160bd42-5e24-42e4-9504-4614b9eb7fe2,1719619200000,
62610110,5297,42cbbc80-cd41-4378-9e72-2c3118113f52.binning_data.json,2858258,6000,62610110,6,2024-07-01 03:05:01.579,com.sec.android.app.shealth,2024-06-30 04:55:02.573,42cbbc80-cd41-4378-9e72-2c3118113f52.source_info.json,1.469447,4200.06,318.85995,5291,VfS0qUERdZ,com.sec.android.app.shealth,0,42cbbc80-cd41-4378-9e72-2c3118113f52.achievement.json,42cbbc80-cd41-4378-9e72-2c3118113f52,1719705600000,
62610110,5297,0e1b0d05-cc22-4f08-a225-231f7a8fb4b8.binning_data.json,2858258,6000,62610110,6,2024-07-01 06:00:57.708,com.sec.android.app.shealth,2024-06-30 09:43:29.769,,1.469447,4200.06,318.85995,5291,6+THe69Q8P,com.sec.android.app.shealth,0,0e1b0d05-cc22-4f08-a225-231f7a8fb4b8.achievement.json,0e1b0d05-cc22-4f08-a225-231f7a8fb4b8,1719705600000,
62610110,6537,5379b51a-aa7f-4dd1-8740-26112f3578c3.binning_data.json,4126109,6000,62610110,7,2024-07-02 03:37:56.827,com.sec.android.app.shealth,2024-07-01 13:03:49.387,5379b51a-aa7f-4dd1-8740-26112f3578c3.source_info.json,1.2131647,5005.65,397.0899,6530,VfS0qUERdZ,com.sec.android.app.shealth,0,5379b51a-aa7f-4dd1-8740-26112f3578c3.achievement.json,5379b51a-aa7f-4dd1-8740-26112f3578c3,1719792000000,
62610110,6537,8eb2d359-6e1d-49c4-a68d-749857c07056.binning_data.json,4126109,6000,62610110,7,2024-07-02 06:27:05.659,com.sec.android.app.shealth,2024-07-02 06:27:05.659,,1.2131647,5005.65,397.0899,6530,6+THe69Q8P,com.sec.android.app.shealth,0,8eb2d359-6e1d-49c4-a68d-749857c07056.achievement.json,8eb2d359-6e1d-49c4-a68d-749857c07056,1719792000000,
62610110,7146,3f368a18-4571-42e6-99ba-eadfa5b5be91.binning_data.json,4454981,6000,62610110,0,2024-07-03 04:33:48.819,com.sec.android.app.shealth,2024-07-02 10:34:07.648,3f368a18-4571-42e6-99ba-eadfa5b5be91.source_info.json,1.2259175,5461.44,429.8099,7146,VfS0qUERdZ,com.sec.android.app.shealth,0,3f368a18-4571-42e6-99ba-eadfa5b5be91.achievement.json,3f368a18-4571-42e6-99ba-eadfa5b5be91,1719878400000,
62610110,7146,96022fed-6ca3-4711-b94e-a3ea803d08c9.binning_data.json,4454981,6000,62610110,0,2024-07-03 06:00:01.507,com.sec.android.app.shealth,2024-07-03 06:00:01.507,,1.2259175,5461.44,429.8099,7146,6+THe69Q8P,com.sec.android.app.shealth,0,96022fed-6ca3-4711-b94e-a3ea803d08c9.achievement.json,96022fed-6ca3-4711-b94e-a3ea803d08c9,1719878400000,
62610110,2904,5ca4d365-e219-4c35-8a93-e79255292da9.binning_data.json,1577584,6000,62610110,10,2024-07-04 06:58:55.812,com.sec.android.app.shealth,2024-07-03 13:34:39.818,5ca4d365-e219-4c35-8a93-e79255292da9.source_info.json,1.4631228,2308.2,176.25998,2894,VfS0qUERdZ,com.sec.android.app.shealth,0,5ca4d365-e219-4c35-8a93-e79255292da9.achievement.json,5ca4d365-e219-4c35-8a93-e79255292da9,1719964800000,
62610110,2904,7dcdcded-fe25-4e1a-8e63-7b33c73d6ede.binning_data.json,1577584,6000,62610110,10,2024-07-04 07:00:01.440,com.sec.android.app.shealth,2024-07-04 02:09:43.221,,1.4631228,2308.2,176.25998,2894,6+THe69Q8P,com.sec.android.app.shealth,0,7dcdcded-fe25-4e1a-8e63-7b33c73d6ede.achievement.json,7dcdcded-fe25-4e1a-8e63-7b33c73d6ede,1719964800000,
62610110,1667,d4ee2818-a01d-4745-b598-1ccfc00b749c.binning_data.json,819213,6000,62610110,2,2024-07-05 06:35:02.513,com.sec.android.app.shealth,2024-07-04 07:18:42.710,d4ee2818-a01d-4745-b598-1ccfc00b749c.source_info.json,1.6593242,1359.34,100.64,1665,VfS0qUERdZ,com.sec.android.app.shealth,0,d4ee2818-a01d-4745-b598-1ccfc00b749c.achievement.json,d4ee2818-a01d-4745-b598-1ccfc00b749c,1720051200000,
62610110,1667,0fb7b707-8e24-4d66-a05e-2419f1637611.binning_data.json,819213,6000,62610110,2,2024-07-05 07:00:02.035,com.sec.android.app.shealth,2024-07-05 07:00:02.035,,1.6593242,1359.34,100.64,1665,6+THe69Q8P,com.sec.android.app.shealth,0,0fb7b707-8e24-4d66-a05e-2419f1637611.achievement.json,0fb7b707-8e24-4d66-a05e-2419f1637611,1720051200000,
62610110,5105,b9527b48-a478-4885-83ac-65093e9898c9.binning_data.json,3024669,6000,62610110,4,2024-07-06 04:15:04.003,com.sec.android.app.shealth,2024-07-05 10:15:01.079,b9527b48-a478-4885-83ac-65093e9898c9.source_info.json,1.3091975,3959.89,307.98993,5101,VfS0qUERdZ,com.sec.android.app.shealth,0,b9527b48-a478-4885-83ac-65093e9898c9.achievement.json,b9527b48-a478-4885-83ac-65093e9898c9,1720137600000,
62610110,5105,c73fd2e2-399e-4865-8b58-7ed371ce9bf2.binning_data.json,3024669,6000,62610110,4,2024-07-06 05:00:04.763,com.sec.android.app.shealth,2024-07-06 05:00:04.763,,1.3091975,3959.89,307.98993,5101,6+THe69Q8P,com.sec.android.app.shealth,0,c73fd2e2-399e-4865-8b58-7ed371ce9bf2.achievement.json,c73fd2e2-399e-4865-8b58-7ed371ce9bf2,1720137600000,
62610110,5736,4afc2899-6662-4332-993b-5901f3352537.binning_data.json,3194145,6000,62610110,77,2024-07-07 03:15:19.790,com.sec.android.app.shealth,2024-07-06 06:27:05.677,4afc2899-6662-4332-993b-5901f3352537.source_info.json,1.4354573,4585.06,355.80994,5659,VfS0qUERdZ,com.sec.android.app.shealth,0,4afc2899-6662-4332-993b-5901f3352537.achievement.json,4afc2899-6662-4332-993b-5901f3352537,1720224000000,
62610110,5736,e9f3e429-9505-4b9f-9a4b-50b3c2d52e1e.binning_data.json,3194145,6000,62610110,77,2024-07-07 04:00:01.831,com.sec.android.app.shealth,2024-07-07 04:00:01.831,,1.4354573,4585.06,355.80994,5659,6+THe69Q8P,com.sec.android.app.shealth,0,e9f3e429-9505-4b9f-9a4b-50b3c2d52e1e.achievement.json,e9f3e429-9505-4b9f-9a4b-50b3c2d52e1e,1720224000000,
62610110,4829,e1652f96-7d92-48e6-bc04-5c15c5b9f928.binning_data.json,2847190,6000,62610110,95,2024-07-08 00:55:02.408,com.sec.android.app.shealth,2024-07-07 14:09:08.187,e1652f96-7d92-48e6-bc04-5c15c5b9f928.source_info.json,1.326975,3778.15,298.06998,4734,VfS0qUERdZ,com.sec.android.app.shealth,0,e1652f96-7d92-48e6-bc04-5c15c5b9f928.achievement.json,e1652f96-7d92-48e6-bc04-5c15c5b9f928,1720310400000,
62610110,4829,aa918a6b-53a1-4033-a9b3-b4449358d0b4.binning_data.json,2847190,6000,62610110,95,2024-07-08 04:00:02.414,com.sec.android.app.shealth,2024-07-08 04:00:02.414,,1.326975,3778.15,298.06998,4734,6+THe69Q8P,com.sec.android.app.shealth,0,aa918a6b-53a1-4033-a9b3-b4449358d0b4.achievement.json,aa918a6b-53a1-4033-a9b3-b4449358d0b4,1720310400000,
62610110,662,658caa30-574b-4416-9729-61040de9498a.binning_data.json,375082,6000,62610110,0,2024-07-09 03:15:01.229,com.sec.android.app.shealth,2024-07-08 17:42:17.030,658caa30-574b-4416-9729-61040de9498a.source_info.json,1.3736727,515.24,39.65,662,VfS0qUERdZ,com.sec.android.app.shealth,0,658caa30-574b-4416-9729-61040de9498a.achievement.json,658caa30-574b-4416-9729-61040de9498a,1720396800000,
62610110,662,188c90f3-b2e9-4a48-9bae-907dd6114add.binning_data.json,375082,6000,62610110,0,2024-07-09 04:00:02.116,com.sec.android.app.shealth,2024-07-09 04:00:02.116,,1.3736727,515.24,39.65,662,6+THe69Q8P,com.sec.android.app.shealth,0,188c90f3-b2e9-4a48-9bae-907dd6114add.achievement.json,188c90f3-b2e9-4a48-9bae-907dd6114add,1720396800000,
62610110,2360,96b7d406-c31c-413e-93c5-44236cb90e5a.binning_data.json,1280575,6000,62610110,0,2024-07-10 04:09:18.824,com.sec.android.app.shealth,2024-07-09 06:53:20.765,96b7d406-c31c-413e-93c5-44236cb90e5a.source_info.json,1.4548769,1863.08,141.31998,2360,VfS0qUERdZ,com.sec.android.app.shealth,0,96b7d406-c31c-413e-93c5-44236cb90e5a.achievement.json,96b7d406-c31c-413e-93c5-44236cb90e5a,1720483200000,
62610110,2360,6ea6d843-b8fe-44c1-aeb4-bc19c5c93f8c.binning_data.json,1280575,6000,62610110,0,2024-07-10 05:00:01.611,com.sec.android.app.shealth,2024-07-09 08:56:17.091,,1.4548769,1863.08,141.31998,2360,6+THe69Q8P,com.sec.android.app.shealth,0,6ea6d843-b8fe-44c1-aeb4-bc19c5c93f8c.achievement.json,6ea6d843-b8fe-44c1-aeb4-bc19c5c93f8c,1720483200000,
62610110,1755,45ffb5eb-5400-4ec4-a226-4b59163611f8.binning_data.json,961427,6000,62610110,0,2024-07-10 21:35:02.868,com.sec.android.app.shealth,2024-07-10 15:59:18.615,45ffb5eb-5400-4ec4-a226-4b59163611f8.source_info.json,1.4382051,1382.7301,105.349976,1755,VfS0qUERdZ,com.sec.android.app.shealth,0,45ffb5eb-5400-4ec4-a226-4b59163611f8.achievement.json,45ffb5eb-5400-4ec4-a226-4b59163611f8,1720569600000,
62610110,1755,f52425f9-c672-478d-baa4-61322432d1bf.binning_data.json,961427,6000,62610110,0,2024-07-11 05:00:19.281,com.sec.android.app.shealth,2024-07-11 05:00:19.281,,1.4382051,1382.7301,105.349976,1755,6+THe69Q8P,com.sec.android.app.shealth,0,f52425f9-c672-478d-baa4-61322432d1bf.achievement.json,f52425f9-c672-478d-baa4-61322432d1bf,1720569600000,
62610110,6156,33bf82b6-2cb4-4913-a0db-193698f8552b.binning_data.json,3648703,6000,62610110,10,2024-07-12 02:35:01.463,com.sec.android.app.shealth,2024-07-11 14:05:19.762,33bf82b6-2cb4-4913-a0db-193698f8552b.source_info.json,1.3073822,4770.25,371.84998,6146,VfS0qUERdZ,com.sec.android.app.shealth,0,33bf82b6-2cb4-4913-a0db-193698f8552b.achievement.json,33bf82b6-2cb4-4913-a0db-193698f8552b,1720656000000,
62610110,6156,9ae1e08e-7dbc-44a2-a286-e547e3edff53.binning_data.json,3648703,6000,62610110,10,2024-07-12 05:00:15.133,com.sec.android.app.shealth,2024-07-12 05:00:15.133,,1.3073822,4770.25,371.84998,6146,6+THe69Q8P,com.sec.android.app.shealth,0,9ae1e08e-7dbc-44a2-a286-e547e3edff53.achievement.json,9ae1e08e-7dbc-44a2-a286-e547e3edff53,1720656000000,
62610110,5531,663dcda0-0f52-4e4b-9c78-d2ebf894b999.binning_data.json,3161350,6000,62610110,1,2024-07-13 02:47:03.246,com.sec.android.app.shealth,2024-07-12 13:46:34.388,663dcda0-0f52-4e4b-9c78-d2ebf894b999.source_info.json,1.3656821,4317.4004,332.68997,5530,VfS0qUERdZ,com.sec.android.app.shealth,0,663dcda0-0f52-4e4b-9c78-d2ebf894b999.achievement.json,663dcda0-0f52-4e4b-9c78-d2ebf894b999,1720742400000,
62610110,5531,43358861-9fc4-4d5e-a748-607df4112061.binning_data.json,3161350,6000,62610110,1,2024-07-13 05:00:02.285,com.sec.android.app.shealth,2024-07-13 05:00:02.285,,1.3656821,4317.4004,332.68997,5530,6+THe69Q8P,com.sec.android.app.shealth,0,43358861-9fc4-4d5e-a748-607df4112061.achievement.json,43358861-9fc4-4d5e-a748-607df4112061,1720742400000,
62610110,4598,ccb8e3f4-a480-4fcb-9baf-413fc177d3a8.binning_data.json,2777106,6000,62610110,0,2024-07-14 06:35:01.743,com.sec.android.app.shealth,2024-07-13 07:09:39.771,ccb8e3f4-a480-4fcb-9baf-413fc177d3a8.source_info.json,1.2748016,3540.26,276.89993,4598,VfS0qUERdZ,com.sec.android.app.shealth,0,ccb8e3f4-a480-4fcb-9baf-413fc177d3a8.achievement.json,ccb8e3f4-a480-4fcb-9baf-413fc177d3a8,1720828800000,
62610110,4598,c109ee98-54b8-4408-8e7d-5757a6670ac0.binning_data.json,2777106,6000,62610110,0,2024-07-14 07:01:48.094,com.sec.android.app.shealth,2024-07-13 09:13:22.601,,1.2748016,3540.26,276.89993,4598,6+THe69Q8P,com.sec.android.app.shealth,0,c109ee98-54b8-4408-8e7d-5757a6670ac0.achievement.json,c109ee98-54b8-4408-8e7d-5757a6670ac0,1720828800000,
62610110,1369,0059036d-33ce-46fc-9dbd-4c92c56fc517.binning_data.json,771832,6000,62610110,0,2024-07-15 02:06:16.550,com.sec.android.app.shealth,2024-07-14 16:55:22.473,0059036d-33ce-46fc-9dbd-4c92c56fc517.source_info.json,1.3853655,1069.27,82.27,1369,VfS0qUERdZ,com.sec.android.app.shealth,0,0059036d-33ce-46fc-9dbd-4c92c56fc517.achievement.json,0059036d-33ce-46fc-9dbd-4c92c56fc517,1720915200000,
62610110,1369,86e99d36-3a2e-4868-97b1-f5ab776a5a9b.binning_data.json,771832,6000,62610110,0,2024-07-15 08:29:35.211,com.sec.android.app.shealth,2024-07-15 08:29:35.211,,1.3853655,1069.27,82.27,1369,6+THe69Q8P,com.sec.android.app.shealth,0,86e99d36-3a2e-4868-97b1-f5ab776a5a9b.achievement.json,86e99d36-3a2e-4868-97b1-f5ab776a5a9b,1720915200000,
62610110,1737,7e28ad3e-6ad1-448b-9927-726580787e5b.binning_data.json,1126060,6000,62610110,0,2024-07-16 06:51:33.922,com.sec.android.app.shealth,2024-07-15 15:15:02.532,7e28ad3e-6ad1-448b-9927-726580787e5b.source_info.json,1.1693959,1316.81,104.79999,1737,VfS0qUERdZ,com.sec.android.app.shealth,0,7e28ad3e-6ad1-448b-9927-726580787e5b.achievement.json,7e28ad3e-6ad1-448b-9927-726580787e5b,1721001600000,
62610110,1737,38ce75ac-5930-43f1-9040-33ad477e3539.binning_data.json,1126060,6000,62610110,0,2024-07-16 07:00:01.543,com.sec.android.app.shealth,2024-07-16 07:00:01.543,,1.1693959,1316.81,104.79999,1737,6+THe69Q8P,com.sec.android.app.shealth,0,38ce75ac-5930-43f1-9040-33ad477e3539.achievement.json,38ce75ac-5930-43f1-9040-33ad477e3539,1721001600000,
62610110,3179,8e6a0b74-b1a8-427c-a5bf-5b95844c1ce7.binning_data.json,1995505,6000,62610110,4,2024-07-17 04:55:01.983,com.sec.android.app.shealth,2024-07-16 07:21:07.775,8e6a0b74-b1a8-427c-a5bf-5b95844c1ce7.source_info.json,1.2164584,2427.45,191.68,3175,VfS0qUERdZ,com.sec.android.app.shealth,0,8e6a0b74-b1a8-427c-a5bf-5b95844c1ce7.achievement.json,8e6a0b74-b1a8-427c-a5bf-5b95844c1ce7,1721088000000,
62610110,3179,57f6c725-5948-451c-8018-d208df62af2e.binning_data.json,1995505,6000,62610110,4,2024-07-17 08:22:25.224,com.sec.android.app.shealth,2024-07-17 08:22:25.224,,1.2164584,2427.45,191.68,3175,6+THe69Q8P,com.sec.android.app.shealth,0,57f6c725-5948-451c-8018-d208df62af2e.achievement.json,57f6c725-5948-451c-8018-d208df62af2e,1721088000000,
62610110,1011,891632bb-ad5d-4a75-8368-b73b0ce6afdd.binning_data.json,635110,6000,62610110,0,2024-07-18 05:55:19.931,com.sec.android.app.shealth,2024-07-17 13:27:52.683,891632bb-ad5d-4a75-8368-b73b0ce6afdd.source_info.json,1.2161497,772.39,60.94,1011,VfS0qUERdZ,com.sec.android.app.shealth,0,891632bb-ad5d-4a75-8368-b73b0ce6afdd.achievement.json,891632bb-ad5d-4a75-8368-b73b0ce6afdd,1721174400000,
62610110,1011,91cc3fda-7d18-4206-ab6a-047a7184c7fa.binning_data.json,635110,6000,62610110,0,2024-07-18 07:00:04.130,com.sec.android.app.shealth,2024-07-18 07:00:04.130,,1.2161497,772.39,60.94,1011,6+THe69Q8P,com.sec.android.app.shealth,0,91cc3fda-7d18-4206-ab6a-047a7184c7fa.achievement.json,91cc3fda-7d18-4206-ab6a-047a7184c7fa,1721174400000,
62610110,2313,ec6b8c72-cad9-4578-985f-837b81b3ace0.binning_data.json,1447723,6000,62610110,4,2024-07-19 06:35:05.003,com.sec.android.app.shealth,2024-07-18 16:28:17.296,ec6b8c72-cad9-4578-985f-837b81b3ace0.source_info.json,1.2224503,1769.77,140.78,2309,VfS0qUERdZ,com.sec.android.app.shealth,0,ec6b8c72-cad9-4578-985f-837b81b3ace0.achievement.json,ec6b8c72-cad9-4578-985f-837b81b3ace0,1721260800000,
62610110,2313,74a2d0fe-31a2-41b7-8ada-47c85fa393b1.binning_data.json,1447723,6000,62610110,4,2024-07-19 07:00:34.120,com.sec.android.app.shealth,2024-07-19 07:00:34.120,,1.2224503,1769.77,140.78,2309,6+THe69Q8P,com.sec.android.app.shealth,0,74a2d0fe-31a2-41b7-8ada-47c85fa393b1.achievement.json,74a2d0fe-31a2-41b7-8ada-47c85fa393b1,1721260800000,
62610110,1739,2277060e-42c3-4ca5-bf1b-721bd7623673.binning_data.json,1063445,6000,62610110,0,2024-07-20 03:55:23.749,com.sec.android.app.shealth,2024-07-19 08:03:10.059,2277060e-42c3-4ca5-bf1b-721bd7623673.source_info.json,1.2506429,1329.99,104.54,1739,VfS0qUERdZ,com.sec.android.app.shealth,0,2277060e-42c3-4ca5-bf1b-721bd7623673.achievement.json,2277060e-42c3-4ca5-bf1b-721bd7623673,1721347200000,
62610110,1739,14cf27d7-fcdd-4e9f-9dc8-5af23b974c17.binning_data.json,1063445,6000,62610110,0,2024-07-20 07:00:02.763,com.sec.android.app.shealth,2024-07-20 07:00:02.763,,1.2506429,1329.99,104.54,1739,6+THe69Q8P,com.sec.android.app.shealth,0,14cf27d7-fcdd-4e9f-9dc8-5af23b974c17.achievement.json,14cf27d7-fcdd-4e9f-9dc8-5af23b974c17,1721347200000,
62610110,983,941b1096-d93d-4056-927e-e4812e3f7203.binning_data.json,609737,6000,62610110,0,2024-07-21 06:54:24.799,com.sec.android.app.shealth,2024-07-20 19:51:30.573,941b1096-d93d-4056-927e-e4812e3f7203.source_info.json,1.230136,750.06,59.109997,983,VfS0qUERdZ,com.sec.android.app.shealth,0,941b1096-d93d-4056-927e-e4812e3f7203.achievement.json,941b1096-d93d-4056-927e-e4812e3f7203,1721433600000,
62610110,983,8b0f9a52-3132-4db7-a016-b4784883de98.binning_data.json,609737,6000,62610110,0,2024-07-21 07:00:01.319,com.sec.android.app.shealth,2024-07-21 07:00:01.319,,1.230136,750.06,59.109997,983,6+THe69Q8P,com.sec.android.app.shealth,0,8b0f9a52-3132-4db7-a016-b4784883de98.achievement.json,8b0f9a52-3132-4db7-a016-b4784883de98,1721433600000,
62701610,957,67cabbef-5732-4065-a791-535a5e97cd1a.binning_data.json,586093,6000,62701610,0,2024-07-22 03:15:03.643,com.sec.android.app.shealth,2024-07-21 22:13:20.840,67cabbef-5732-4065-a791-535a5e97cd1a.source_info.json,1.2486907,731.85004,57.269985,957,VfS0qUERdZ,com.sec.android.app.shealth,0,67cabbef-5732-4065-a791-535a5e97cd1a.achievement.json,67cabbef-5732-4065-a791-535a5e97cd1a,1721520000000,
62701610,957,a0b8388d-2e33-40ab-82a0-ebbe83c25838.binning_data.json,586093,6000,62701610,0,2024-07-22 07:00:22.720,com.sec.android.app.shealth,2024-07-22 07:00:22.720,,1.2486907,731.85004,57.269985,957,6+THe69Q8P,com.sec.android.app.shealth,0,a0b8388d-2e33-40ab-82a0-ebbe83c25838.achievement.json,a0b8388d-2e33-40ab-82a0-ebbe83c25838,1721520000000,
62701610,499,087e62d0-da77-4910-9d0d-31157857797c.binning_data.json,299061,6000,62701610,1,2024-07-24 04:31:04.456,com.sec.android.app.shealth,2024-07-23 14:27:07.891,087e62d0-da77-4910-9d0d-31157857797c.source_info.json,1.2932799,386.77002,30.479992,498,VfS0qUERdZ,com.sec.android.app.shealth,0,087e62d0-da77-4910-9d0d-31157857797c.achievement.json,087e62d0-da77-4910-9d0d-31157857797c,1721692800000,
62701610,499,82d8eb4d-1861-4ced-9578-c11b926a431d.binning_data.json,299061,6000,62701610,1,2024-07-24 07:00:01.846,com.sec.android.app.shealth,2024-07-24 07:00:01.846,,1.2932799,386.77002,30.479992,498,6+THe69Q8P,com.sec.android.app.shealth,0,82d8eb4d-1861-4ced-9578-c11b926a431d.achievement.json,82d8eb4d-1861-4ced-9578-c11b926a431d,1721692800000,
62701610,1908,9e05a625-4b5c-4bfe-9a6c-560f43822f13.binning_data.json,1154598,6000,62701610,10,2024-07-25 01:12:44.051,com.sec.android.app.shealth,2024-07-24 13:44:32.413,9e05a625-4b5c-4bfe-9a6c-560f43822f13.source_info.json,1.2704245,1466.83,115.2,1898,VfS0qUERdZ,com.sec.android.app.shealth,0,9e05a625-4b5c-4bfe-9a6c-560f43822f13.achievement.json,9e05a625-4b5c-4bfe-9a6c-560f43822f13,1721779200000,
62701610,1908,243473f1-6afd-42ae-bf59-318bf480ec52.binning_data.json,1154598,6000,62701610,10,2024-07-25 07:13:40.069,com.sec.android.app.shealth,2024-07-25 07:13:40.069,,1.2704245,1466.83,115.2,1898,6+THe69Q8P,com.sec.android.app.shealth,0,243473f1-6afd-42ae-bf59-318bf480ec52.achievement.json,243473f1-6afd-42ae-bf59-318bf480ec52,1721779200000,
62701610,1956,daee9789-f714-4aac-b5e3-d3581e15c717.binning_data.json,1186283,6000,62701610,0,2024-07-26 02:15:01.802,com.sec.android.app.shealth,2024-07-25 12:27:21.052,daee9789-f714-4aac-b5e3-d3581e15c717.source_info.json,1.2695452,1506.04,118.22999,1956,VfS0qUERdZ,com.sec.android.app.shealth,0,daee9789-f714-4aac-b5e3-d3581e15c717.achievement.json,daee9789-f714-4aac-b5e3-d3581e15c717,1721865600000,
62701610,1956,2e1105ad-8214-4215-8967-3b0bef32d90e.binning_data.json,1186283,6000,62701610,0,2024-07-26 07:40:40.328,com.sec.android.app.shealth,2024-07-26 07:40:40.328,,1.2695452,1506.04,118.22999,1956,6+THe69Q8P,com.sec.android.app.shealth,0,2e1105ad-8214-4215-8967-3b0bef32d90e.achievement.json,2e1105ad-8214-4215-8967-3b0bef32d90e,1721865600000,
62701610,2455,08612ced-b614-4852-a803-78966d76014b.binning_data.json,1588996,6000,62701610,0,2024-07-27 05:35:24.743,com.sec.android.app.shealth,2024-07-26 10:44:07.402,08612ced-b614-4852-a803-78966d76014b.source_info.json,1.1684415,1856.65,147.94998,2455,VfS0qUERdZ,com.sec.android.app.shealth,0,08612ced-b614-4852-a803-78966d76014b.achievement.json,08612ced-b614-4852-a803-78966d76014b,1721952000000,
62701610,2455,d09bf8d6-6e58-473a-9aa5-d6099eaf80a1.binning_data.json,1588996,6000,62701610,0,2024-07-27 07:00:02.082,com.sec.android.app.shealth,2024-07-27 07:00:02.082,,1.1684415,1856.65,147.94998,2455,6+THe69Q8P,com.sec.android.app.shealth,0,d09bf8d6-6e58-473a-9aa5-d6099eaf80a1.achievement.json,d09bf8d6-6e58-473a-9aa5-d6099eaf80a1,1721952000000,
62701610,2666,393b24c0-37dd-44a3-b589-cd3920862940.binning_data.json,1607608,6000,62701610,6,2024-07-28 04:35:19.243,com.sec.android.app.shealth,2024-07-27 18:55:01.821,393b24c0-37dd-44a3-b589-cd3920862940.source_info.json,1.2772201,2053.27,160.63998,2660,VfS0qUERdZ,com.sec.android.app.shealth,0,393b24c0-37dd-44a3-b589-cd3920862940.achievement.json,393b24c0-37dd-44a3-b589-cd3920862940,1722038400000,
62701610,2666,b62ac4af-5f62-4d49-aadf-305f72e9c41b.binning_data.json,1607608,6000,62701610,6,2024-07-28 07:01:09.601,com.sec.android.app.shealth,2024-07-28 07:01:09.601,,1.2772201,2053.27,160.63998,2660,6+THe69Q8P,com.sec.android.app.shealth,0,b62ac4af-5f62-4d49-aadf-305f72e9c41b.achievement.json,b62ac4af-5f62-4d49-aadf-305f72e9c41b,1722038400000,
62701610,219,11cac83e-b104-48bf-ad90-53869032d7af.binning_data.json,131548,6000,62701610,7,2024-07-29 03:28:38.831,com.sec.android.app.shealth,2024-07-28 13:42:53.621,11cac83e-b104-48bf-ad90-53869032d7af.source_info.json,1.3227856,174.01001,14.069999,212,VfS0qUERdZ,com.sec.android.app.shealth,0,11cac83e-b104-48bf-ad90-53869032d7af.achievement.json,11cac83e-b104-48bf-ad90-53869032d7af,1722124800000,
62701610,219,0cc318cb-77ec-4e8f-a675-3df8c3e951f4.binning_data.json,131548,6000,62701610,7,2024-07-29 07:00:02.332,com.sec.android.app.shealth,2024-07-29 07:00:02.332,,1.3227856,174.01001,14.069999,212,6+THe69Q8P,com.sec.android.app.shealth,0,0cc318cb-77ec-4e8f-a675-3df8c3e951f4.achievement.json,0cc318cb-77ec-4e8f-a675-3df8c3e951f4,1722124800000,
62701610,2535,5aaa37b9-3f12-4ccb-af47-5bc2f2859030.binning_data.json,1579166,6000,62701610,3,2024-07-30 04:55:12.465,com.sec.android.app.shealth,2024-07-29 22:55:02.264,5aaa37b9-3f12-4ccb-af47-5bc2f2859030.source_info.json,1.2278503,1938.98,153.17,2532,VfS0qUERdZ,com.sec.android.app.shealth,0,5aaa37b9-3f12-4ccb-af47-5bc2f2859030.achievement.json,5aaa37b9-3f12-4ccb-af47-5bc2f2859030,1722211200000,
